IPN,Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Footprint Ref 2,Footprint Path 2,Footprint Ref 3,Footprint Path 3,Series,Value,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Package / Case,Size / Dimension,Thickness (Max)
CAP-YAG-CC-0805-00127,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4192-1-ND,CC0805GRNPO9BN180,Yageo,CAP CER 18PF 50V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,18pF,18pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00128,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4201-1-ND,CC0805GRNPO9BN680,Yageo,CAP CER 68PF 50V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,68pF,68pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00129,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3428-1-ND,CC0805KRX5R7BB225,Yageo,CAP CER 2.2UF 16V X5R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,2.2uF,2.2uF,10%,16V,X5R,-55°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00130,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3423-1-ND,CC0805KRX5R6BB105,Yageo,CAP CER 1UF 10V X5R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,10%,10V,X5R,-55°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00131,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3421-1-ND,CC0805KRX5R5BB225,Yageo,CAP CER 2.2UF 6.3V X5R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,2.2uF,2.2uF,10%,6.3V,X5R,-55°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00132,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3425-1-ND,CC0805KRX5R6BB225,Yageo,CAP CER 2.2UF 10V X5R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,2.2uF,2.2uF,10%,10V,X5R,-55°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00133,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4343-1-ND,CC0805KRX7RYBB392,Yageo,CAP CER 3900PF 250V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,3900pF,3900pF,10%,250V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00134,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4264-1-ND,CC0805JRX7R0BB332,Yageo,CAP CER 3300PF 100V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,3300pF,3300pF,5%,100V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00135,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4303-1-ND,CC0805KRX7R0BB182,Yageo,CAP CER 1800PF 100V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1800pF,1800pF,10%,100V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00136,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4265-1-ND,CC0805JRX7R0BB472,Yageo,CAP CER 4700PF 100V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,4700pF,4700pF,5%,100V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00137,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4252-1-ND,CC0805JRNPOABN471,Yageo,CAP CER 470PF 200V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,470pF,470pF,5%,200V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00138,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4316-1-ND,CC0805KRX7R8BB184,Yageo,CAP CER 0.18UF 25V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.18uF,0.18uF,10%,25V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00139,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3393-1-ND,CC0805KRX7R9BB154,Yageo,CAP CER 0.15UF 50V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.15uF,0.15uF,10%,50V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00140,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4247-1-ND,CC0805JRNPOABN151,Yageo,CAP CER 150PF 200V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,150pF,150pF,5%,200V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00141,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3445-1-ND,CC0805ZRY5V6BB105,Yageo,CAP CER 1UF 10V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,"-20%, +80%",10V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00142,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4355-1-ND,CC0805ZRY5V7BB474,Yageo,CAP CER 0.47UF 16V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.47uF,0.47uF,"-20%, +80%",16V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00143,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4358-1-ND,CC0805ZRY5V8BB474,Yageo,CAP CER 0.47UF 25V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.47uF,0.47uF,"-20%, +80%",25V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00144,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4188-1-ND,CC0805GRNPO0BN101,Yageo,CAP CER 100PF 100V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,100pF,100pF,2%,100V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00145,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4262-1-ND,CC0805JRX7R0BB103,Yageo,CAP CER 10000PF 100V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,10000pF,10000pF,5%,100V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00146,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3440-1-ND,CC0805MRY5V7BB105,Yageo,CAP CER 1UF 16V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,20%,16V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00147,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3622-1-ND,CC0805JRNPOBBN220,Yageo,CAP CER 22PF 500V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,22pF,22pF,5%,500V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00148,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4254-1-ND,CC0805JRNPOBBN100,Yageo,CAP CER 10PF 500V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,10pF,10pF,5%,500V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00149,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-1462-1-ND,CC0805ZKY5V5BB106,Yageo,CAP CER 10UF 6.3V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,10uF,10uF,"-20%, +80%",6.3V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00150,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4246-1-ND,CC0805JRNPOABN102,Yageo,CAP CER 1000PF 200V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1000pF,1000pF,5%,200V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00151,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4365-1-ND,CC0805ZRY5V9BB474,Yageo,CAP CER 0.47UF 50V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.47uF,0.47uF,"-20%, +80%",50V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00152,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4357-1-ND,CC0805ZRY5V8BB334,Yageo,CAP CER 0.33UF 25V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.33uF,0.33uF,"-20%, +80%",25V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0805-00153,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4250-1-ND,CC0805JRNPOABN331,Yageo,CAP CER 330PF 200V NPO 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,330pF,330pF,5%,200V,"C0G, NP0",-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00154,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-1864-1-ND,CC0805KKX5R7BB105,Yageo,CAP CER 1UF 16V X5R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,10%,16V,X5R,-55°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00155,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3432-1-ND,CC0805MKX7R7BB105,Yageo,CAP CER 1UF 16V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,20%,16V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00156,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-2083-1-ND,CC0805KKX7R0BB104,Yageo,CAP CER 0.1UF 100V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.1uF,0.1uF,10%,100V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
CAP-YAG-CC-0805-00157,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3506-1-ND,CC0805MKX5R8BB105,Yageo,CAP CER 1UF 25V X5R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,20%,25V,X5R,-55°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00158,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4287-1-ND,CC0805KKX7R0BB683,Yageo,CAP CER 0.068UF 100V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.068uF,0.068uF,10%,100V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00159,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-1355-1-ND,CC0805ZKY5V6BB106,Yageo,CAP CER 10UF 10V Y5V 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,10uF,10uF,"-20%, +80%",10V,Y5V (F),-30°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.049"" (1.25mm)"
CAP-YAG-CC-0805-00160,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4267-1-ND,CC0805JRX7R7BB224,Yageo,CAP CER 0.22UF 16V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,0.22uF,0.22uF,5%,16V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
CAP-YAG-CC-0805-00161,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-3417-1-ND,CC0805KKX5R5BB105,Yageo,CAP CER 1UF 6.3V X5R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,10%,6.3V,X5R,-55°C ~ 85°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
CAP-YAG-CC-0805-00162,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0805%288%5E5mm%20thickness%29.jpg,311-4293-1-ND,CC0805KKX7RYBB682,Yageo,CAP CER 6800PF 250V X7R 0805,Capacitor,SchLib\Capacitor.SchLib,0805_CAPC2012X13N,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13L,PcbLib\Capacitor.PcbLib,0805_CAPC2012X13M,PcbLib\Capacitor.PcbLib,CC,6800pF,6800pF,10%,250V,X7R,-55°C ~ 125°C,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)"
